Date,AAPL,ADBE,AMZN,FB,GOOG,JPM,MSFT,NFLX,TSLA,WMT
2014-11-19,25.397626876831055,70.81999969482422,16.32699966430664,,26.55794906616211,44.587921142578125,41.009368896484375,5.187142848968506,16.516000747680664,22.79883575439453
2014-11-20,25.760854721069336,70.44000244140625,16.527000427246094,,26.451120376586914,44.23476028442383,41.41758728027344,5.259142875671387,16.58066749572754,22.688858032226562
2014-11-21,25.796289443969727,71.31999969482422,16.631500244140625,,26.58316993713379,44.4775505065918,40.80525207519531,5.146856784820557,16.185333251953125,22.707632064819336
2014-11-24,26.274690628051758,71.22000122070312,16.781999588012695,,26.67070770263672,44.8527946472168,40.473567962646484,5.092429161071777,16.447999954223633,22.90882682800293
2014-11-25,26.046567916870117,72.0,16.75200080871582,,26.76022720336914,44.3671989440918,40.371517181396484,4.985570907592773,16.53933334350586,22.788110733032227
2014-11-26,26.356647491455078,72.9800033569336,16.678499221801758,,26.725112915039062,44.39662551879883,40.609642028808594,5.016571044921875,16.562667846679688,22.796161651611328
2014-11-28,26.341144561767578,73.68000030517578,16.93199920654297,,26.797319412231445,44.26417922973633,40.660667419433594,4.9512858390808105,16.301332473754883,23.48288345336914
2014-12-01,25.4862117767334,73.75,16.299999237060547,,26.400178909301758,44.146461486816406,41.34954833984375,4.882999897003174,15.442667007446289,23.128787994384766
2014-12-02,25.388755798339844,73.47000122070312,16.315500259399414,,26.397708892822266,44.941097259521484,41.21348571777344,5.0329999923706055,15.428667068481445,23.177078247070312
2014-12-03,25.67669105529785,73.18000030517578,15.824999809265137,,26.27752685546875,45.279544830322266,40.890296936035156,5.073143005371094,15.286666870117188,22.9127197265625
2014-12-04,25.57923698425293,73.02999877929688,15.846500396728516,,26.573772430419922,45.161834716796875,41.536651611328125,5.008571147918701,15.218667030334473,22.864164352416992
2014-12-05,25.47071075439453,72.4000015258789,15.631500244140625,,25.97781753540039,46.133056640625,41.1794548034668,5.013143062591553,14.913999557495117,22.6915225982666
2014-12-08,24.894851684570312,72.05000305175781,15.331999778747559,,26.062883377075195,46.1109733581543,40.56713104248047,4.8497138023376465,14.290666580200195,22.721193313598633
2014-12-09,25.275798797607422,71.56999969482422,15.625,,26.37891387939453,45.949100494384766,40.473567962646484,4.911142826080322,14.459333419799805,22.54046630859375
2014-12-10,24.795183181762695,69.8499984741211,15.291999816894531,,26.01738166809082,44.64678192138672,39.886749267578125,4.776000022888184,13.989333152770996,22.383996963500977
2014-12-11,24.722097396850586,69.73999786376953,15.368000030517578,,26.130146026611328,44.98524475097656,40.11638641357422,4.780428886413574,13.925333023071289,22.613298416137695
2014-12-12,24.30348777770996,76.0199966430664,15.366000175476074,,25.651399612426758,44.1758918762207,39.92927932739258,4.778285980224609,13.800000190734863,22.60790252685547
2014-12-15,23.971261978149414,73.04000091552734,15.303500175476074,,25.41103744506836,43.528411865234375,39.69114303588867,4.671999931335449,13.602666854858398,22.642969131469727
2014-12-16,23.643470764160156,72.31999969482422,14.753000259399414,,24.500534057617188,42.99129867553711,38.406944274902344,4.520571231842041,13.187333106994629,22.37860870361328
2014-12-17,24.23261070251465,74.0,14.944000244140625,,24.970375061035156,43.97721862792969,38.90021514892578,4.7664289474487305,13.721332550048828,22.721193313598633
2014-12-18,24.95021629333496,74.88999938964844,14.886500358581543,,25.27750587463379,45.235408782958984,40.41405487060547,4.777429103851318,14.550666809082031,23.182464599609375
2014-12-19,24.75753402709961,74.44999694824219,14.994999885559082,,25.537155151367188,45.56650924682617,40.533103942871094,4.858857154846191,14.619333267211914,22.97206687927246
2014-12-22,25.014453887939453,74.5,15.32699966430664,,25.958528518676758,45.57386779785156,40.80525207519531,4.809713840484619,14.84000015258789,23.301158905029297
2014-12-23,24.925853729248047,74.37999725341797,15.314499855041504,,26.241422653198242,45.97118377685547,41.20497131347656,4.806142807006836,14.731332778930664,23.376699447631836
2014-12-24,24.808475494384766,74.73999786376953,15.15149974822998,,26.15140724182129,45.97118377685547,40.94132995605469,4.887143135070801,14.817333221435547,23.314651489257812
2014-12-26,25.247013092041016,74.66999816894531,15.454500198364258,,26.41155242919922,46.022674560546875,40.72021484375,4.8578572273254395,15.187999725341797,23.44413185119629
2014-12-29,25.229293823242188,74.12999725341797,15.60200023651123,,26.228565216064453,46.3243408203125,40.35451126098633,4.884714126586914,15.047332763671875,23.371294021606445
2014-12-30,24.921428680419922,73.08000183105469,15.515000343322754,,26.233013153076172,46.46416091918945,39.98881149291992,4.903285980224609,14.815333366394043,23.411762237548828
2014-12-31,24.447452545166016,72.69999694824219,15.517499923706055,,26.034196853637695,46.044761657714844,39.50404739379883,4.880143165588379,14.827333450317383,23.166282653808594
2015-01-02,24.214893341064453,72.33999633789062,15.425999641418457,,25.9555606842041,46.274314880371094,39.767677307128906,4.984857082366943,14.620667457580566,23.171682357788086
2015-01-05,23.5327205657959,71.9800033569336,15.10949993133545,,25.414499282836914,44.837730407714844,39.40199279785156,4.731142997741699,14.005999565124512,23.104244232177734
2015-01-06,23.53493309020996,70.52999877929688,14.76449966430664,,24.825469970703125,43.67513656616211,38.82367706298828,4.650143146514893,14.085332870483398,23.282276153564453
2015-01-07,23.864946365356445,71.11000061035156,14.920999526977539,,24.782934188842773,43.74177551269531,39.31694030761719,4.674285888671875,14.063332557678223,23.900007247924805
2015-01-08,24.781890869140625,72.91999816894531,15.02299976348877,,24.86107635498047,44.7192497253418,40.473567962646484,4.7779998779296875,14.041333198547363,24.404447555541992
2015-01-09,24.808475494384766,71.83999633789062,14.846500396728516,,24.539112091064453,43.94171905517578,40.133392333984375,4.704143047332764,13.77733325958252,24.102323532104492
2015-01-12,24.197168350219727,71.12000274658203,14.570500373840332,,24.360076904296875,43.56405258178711,39.63159942626953,4.554714202880859,13.480667114257812,24.283052444458008
